date,bitcoin_price_usd,bitcoin_volume_usd,ethereum_price_usd,ethereum_volume_usd,tether_price_usd,tether_volume_usd,market_liquidity,liquidity_index,btc_return,eth_return,btc_signal,eth_signal,CMI,CMI_index,CMI_raw,btc_volatility,eth_volatility,liquidity_stress,btc_vol_norm,eth_vol_norm,liq_stress_norm,MSI,MSI_raw,MSI_index
2025-07-06,108217.46849992426,10042942280.966904,2517.37917835065,6801276942.284494,1.000160308294955,21363798497.26789,38208017720.51929,0.551305631252424,0.0016343493351749228,0.003245143719112553,-0.0018213301513803442,-0.007248763026515744,0.10690446062308315,10.664422743445174,0.10690446062308315,0.016355324063423934,0.035694150074290776,1.8138726133735454,0.202267305589222,0.38375596743331497,0.6303886018096868,0.3019650328290889,0.383594312329795,57.21453005356604
2025-07-07,109215.19771840284,14638669497.351297,2571.358192115984,9051659015.949968,1.000049609924067,33459920612.822254,57150249126.12352,0.8044447697859367,0.009219668804942183,0.021442543987632456,-0.0011304169782424174,-0.0021815501601859153,0.1596167237609132,24.12186013301663,0.1596167237609132,0.016295508417073425,0.035197730544082956,1.2430918746282926,0.20152756178637973,0.3784188475783473,0.4320209385103784,0.3293159865063369,0.2692156705101211,33.640042865105315
2025-07-08,108300.71675785031,25493246475.80407,2543.6317028067488,15947822897.049152,1.0000093156866026,43334208233.4862,84775277606.33942,1.1348176126876708,-0.0083732024448685,-0.01078281874312459,0.0008269385650828687,0.004634956321206807,0.22895787960424382,41.82465276102733,0.22895787960424382,0.015906411106736486,0.035488183623281655,0.8811980952899862,0.1967155712523695,0.38154157503284314,0.30624930941212436,0.331305582461399,0.1967974569500045,18.71398481245123
2025-07-09,108953.19187727802,20488865138.27645,2615.7759888945047,14750377128.581295,1.0001143731514475,42451541482.49418,77690783749.35193,1.0067515392076956,0.006024661137622678,0.0283627091171057,0.0022903758325654535,0.013007478120537855,0.20693359430838182,36.20185414120463,0.20693359430838182,0.014305671933988406,0.03226533712726224,0.9932927517490945,0.1769191307680779,0.34689201558417,0.3452063967150585,0.29572121012420244,0.21728695397431919,22.937058083938762
2025-07-10,111327.53054245669,37078460440.66385,2772.5795626609174,26626246774.244656,1.0002437201767664,68355446017.87931,132060153232.78781,1.5906243703547356,0.021792281843868055,0.05994533722770434,0.006481246845540745,0.02584174253389515,0.3300860450383038,67.64266689357535,0.3300860450383038,0.011875062892074417,0.029288785624040865,0.6286835471365477,0.1468596382173799,0.3148904299081871,0.21849105573244923,0.2607263236035269,0.14220224883375565,7.461411658828827
2025-07-11,115879.65030112496,56204086624.04028,2948.4462027029053,39308824585.23128,1.000020355197814,114846099986.63416,210359011195.9057,2.1440983061720362,0.04088943441471771,0.06343069191248163,0.022902125798736146,0.05057957941909722,0.45682847064052257,100.0,0.45682847064052257,0.018621940497072203,0.035124702680547334,0.46639630782090413,0.2302986913973189,0.37763370832268855,0.1620901678589223,0.25039737212985114,0.11477791883522864,1.8090057033387261
2025-07-12,117571.02510036016,64185145923.88688,2958.8514450990992,42455550664.554665,1.0002379276948352,153584146074.8535,260224842663.29504,2.116956341013986,0.01459596050592138,0.0035290596066006596,0.02575922558816905,0.04230169624892888,0.4497885134045984,98.2026993703536,0.4497885134045984,0.01582572794154015,0.02867022856295466,0.47237607514614216,0.19571775755162055,0.3082401815370733,0.16416836074606952,0.2309348686993816,0.11227359763102637,1.2928421328940387
2025-07-13,117418.95745007684,24351256098.393543,2942.9616055388096,17472135946.60354,1.0002185609712217,69384835675.40242,111208227720.3995,0.8339408949205124,-0.0012934109416288253,-0.005370272842392554,0.018063994659670086,0.020529826225563246,0.18210241575990116,29.862455854477904,0.18210241575990116,0.01618773776258638,0.029877594305705666,1.199124310807428,0.20019475542802512,0.32122084665141026,0.416740564972755,0.2585042102591539,0.25825099498880244,31.380122669423343
2025-07-14,119117.55666327637,27310851454.97692,2974.2654952333387,18605172049.087772,1.0002981074921349,69263802471.60252,115179825975.66722,0.813172273172273,0.014466141158864687,0.010636866493811459,0.009256230241052413,0.002931884419339855,0.16782591778969716,26.217666840695614,0.16782591778969716,0.016167829579886592,0.030244553095243966,1.229750205757374,0.19994854969964893,0.3251661044876196,0.42738420937993304,0.2757401684680587,0.264514994221527,32.67119036625093
2025-07-15,119833.67446712355,68915956378.80447,3012.1797069059276,41336421998.04408,1.0001190394259274,141978688323.2895,252231066700.13806,1.5234578785066772,0.006011857730355619,0.012747420071729243,0.00639486264919716,0.006004671241049382,0.3096708988278415,62.43068137878394,0.3096708988278415,0.013800740252860327,0.027229765642201254,0.6564010450877537,0.17067460939678858,0.292753435374046,0.2281239233606928,0.27724796369257404,0.14769241137557537,8.592984515837815
2025-07-16,117678.19493404306,80299520980.2335,3133.069857747011,43416230283.76601,1.0000324475220275,149463090112.59375,273178841376.59326,1.4118374456743168,-0.017987260614893752,0.04013377773043314,0.0008302460914421846,0.02117268809865795,0.2901515407105426,57.44739050657597,0.2901515407105426,0.018487638627211384,0.027846210921450957,0.7082963373492666,0.2286377718553398,0.2993809794958644,0.24615947915884578,0.26179827058593713,0.16019280728931826,11.169430770408828
2025-07-17,118748.1627367753,50374263848.76278,3368.126521526108,54882159731.0286,1.000413034018476,143833462682.69345,249089886262.48483,1.1849559876635847,0.009092319977646923,0.07502439283244255,-0.0009610276356304034,0.042635196878201644,0.25148105400405385,47.57481773700828,0.25148105400405385,0.017889631257543618,0.031246169527421805,0.843912488310424,0.22124217767963655,0.3359347117279518,0.29329116589191495,0.25230497735850027,0.18843681797607098,16.990780434057932
2025-07-18,119445.36520434043,49282617205.72662,3481.8828152374017,45678965280.66659,1.0005948487774843,148567430193.41876,243529012679.81198,1.1329628076445664,0.005871269512696342,0.03377435288854613,-0.0010078903748501622,0.04964417448380728,0.24351447192956324,45.540949845659895,0.24351447192956324,0.0112965296654942,0.027523675052552963,0.8826407280202548,0.13970488197528794,0.2959133226349144,0.306750678264079,0.25635434458539225,0.19205622749126983,17.736773933267074
2025-07-19,117988.94664455787,58896449260.69391,3547.317079001209,72535524453.98022,1.0005121935682277,191607486449.62137,323039460164.29553,1.442640659920542,-0.012193177669899469,0.01879278173218646,0.0009234706068145989,0.04253050915105838,0.3038293719600454,60.93933994505885,0.3038293719600454,0.011791188844640666,0.02617025215382245,0.6931728285561074,0.14582236267838725,0.28136236364674044,0.24090349398530883,0.2429848299261992,0.15381914211060674,9.855759916229934
2025-07-20,117901.62655900871,23934511126.349533,3594.3185010809702,27017909119.384834,1.000442922095366,83058286264.84108,134010706510.57544,0.5898882281103849,-0.0007400700492072865,0.013249850812038222,-0.0023539927354701375,0.02193899514425694,0.12459699719160534,15.181326191719169,0.12459699719160534,0.011778487225451018,0.023160101130823358,1.695233532579225,0.14566528096724857,0.24899954185249296,0.5891570821811823,0.2538009850059283,0.3530221418583548,50.91332530383072
2025-07-21,117256.9208222684,36702153882.06748,3758.605581813957,55175056732.09093,1.0003982951451216,132247224256.08635,224124434870.24475,0.9232979619652695,-0.00546816660258409,0.04570743541051758,-0.006133804773896949,0.02591668931824742,0.19097022150618687,32.12640609128488,0.19097022150618687,0.01018176450392154,0.02225214295351277,1.0830728086940227,0.12591851218391908,0.23923787592130782,0.3764083257538603,0.25326102244469656,0.22958812472177828,25.47244220439578
2025-07-22,117482.46977767294,46344384345.39471,3765.453624023574,47245582310.60992,1.0003253410311788,157654552439.70813,251244519095.71277,1.0356225250737903,0.0019235449287162698,0.0018219635076239804,-0.001428230574358369,0.020259749910059927,0.2135727137248178,37.896820901310484,0.2135727137248178,0.00973974484055586,0.024297162768281602,0.9656018580002304,0.12045202763248343,0.26122435145871437,0.33558277504256334,0.2573324379921656,0.20673513464358106,20.762231335955374
2025-07-23,119955.79570607653,58939000420.94166,3746.9406687316323,52357062545.19388,1.0003683807421098,169171585822.89502,280467648789.0305,1.1511386786518794,0.021052723296370646,-0.004916527234283041,0.005836033874167608,0.014204290561286173,0.23782545267020147,44.088543594561514,0.23782545267020147,0.010713275087421347,0.027709300333397958,0.8687043097768277,0.1324917364868899,0.2979090224647882,0.3019072514732805,0.23174193038522375,0.18910989212369325,17.12950718948681
2025-07-24,118629.05588130427,45225685167.61703,3630.053531480921,47655045407.89862,1.0003665884315096,148083396501.16238,240964127076.67804,0.9937368060078555,-0.011060239457067356,-0.031195353111977298,0.003972009589339853,-0.011429972279545453,0.19653427521893313,33.54690864636788,0.19653427521893313,0.011422099487802541,0.02551822440058086,1.0063016561856508,0.14125781174440363,0.27435226421258074,0.3497274777537013,0.2346305243557331,0.2160364607924835,22.67931996932712
2025-07-25,118354.43517438594,51940414419.3327,3708.4299352383423,47332291813.01175,1.000405404581935,144988143184.0504,244260849416.39487,1.006898368155074,-0.0023149531527343337,0.021590977399566613,0.0025591768955229854,-0.004840300982231242,0.20083719789021925,34.64544452765967,0.20083719789021925,0.011125522540765766,0.024083838508790367,0.9931479069574594,0.13759002627317846,0.25893085357719403,0.3451560577303883,0.23764356932178957,0.21271332581131436,21.994391369085406
2025-07-26,117540.80837085741,91617702596.10347,3723.0529092785596,48622472830.12327,1.00001857339078,173452728613.7006,313692904039.92737,1.300269771987314,-0.006874493569503426,0.003943171179066063,-0.006749895393101705,-0.0018870681777815406,0.25635602760834353,48.819398184711716,0.25635602760834353,0.010412977456494506,0.02375942431499028,0.7690705824846124,0.12877793708757165,0.25544300241582063,0.2672808032994954,0.22943914924627187,0.1674830772055164,12.672022268310945
2025-07-27,117959.54234360624,25145925063.881348,3742.4314258659915,25352434514.72998,1.0002304819882168,68417639774.29207,118915999352.9034,0.49735715847533946,0.003562456125260516,0.005205007035794962,-0.001875663532325748,0.010246385204809213,0.10221361792720453,9.466850904819053,0.10221361792720453,0.010522669403571137,0.023610516385688955,2.0106234972912045,0.13013450419036868,0.25384205922628994,0.6987668956894295,0.2608089628673443,0.41577797377394493,63.847877873773896
2025-07-28,119418.91405141471,30220402191.467663,3864.1248374654765,26045280361.31318,1.0002490520064742,78004032163.90776,134269714716.6886,0.5934326613473994,0.012371798659216893,0.03251720546123971,0.0030199204049913275,0.01388846122536691,0.1249064578806044,15.260331485721611,0.1249064578806044,0.011089556315192008,0.02019470440314661,1.6851083198237964,0.13714522973409385,0.2171178837184664,0.5856381918992186,0.2806165730931433,0.34953536825209475,50.19466928202348
2025-07-29,118003.30201607826,43433742203.62158,3786.303845995956,38743589826.42135,0.9999392300020177,107685318862.10614,189862650892.14908,0.8729696318737628,-0.011854169388334723,-0.02013935748529383,0.0013600284653808952,0.005860951670580279,0.17725727226887708,28.62549103277303,0.17725727226887708,0.01238972114538478,0.0222189311878262,1.145513907900405,0.15322444870922103,0.23888080863592095,0.39810894405194647,0.295302702673285,0.2429462425133654,28.225672805229447
2025-07-30,117853.30892863822,42860287143.68828,3788.5983716058226,34923369443.87463,0.9997850775942497,91479930019.17,169263586606.7329,0.8395833756453176,-0.0012710922904479727,0.0006060067293047755,-0.00025115433985526775,0.004327951568416884,0.16931843872507457,26.598707339525024,0.16931843872507457,0.008557473362991138,0.02207136289228221,1.191065518854355,0.10583080305052656,0.237294268155167,0.4139398332377274,0.2619247238356902,0.2504646382729804,29.775283131886898
2025-07-31,117833.24087995925,43054424656.58649,3807.4166010824188,28710848449.745983,0.9999018266880995,88603882374.11038,160369155480.44287,0.8436454820797775,-0.0001702798916839443,0.004967068987209666,-0.004431847190155547,-0.004855427256259796,0.1650353656406946,25.505239056494013,0.1650353656406946,0.007685547768682915,0.016623966433149326,1.1853306109151027,0.0950476452267442,0.17872806350212367,0.41194673814897753,0.2351035851713852,0.24678992786375345,29.017891611184975
2025-08-01,115700.00243915782,45238249453.35885,3696.6628530851194,31312115686.896267,0.9998539683378429,87296445569.92133,163846810710.17645,0.9173800779616271,-0.01810387650268086,-0.02908894917509497,-0.006515082894937592,-0.00783862448619351,0.1778007097194358,28.764230578956422,0.1778007097194358,0.010096477773894502,0.01990076802946044,1.0900595445264118,0.12486376591180683,0.2139577065686252,0.37883647787442293,0.2269026039739147,0.23001080722662437,25.559560945593894
2025-08-02,113234.6051343189,65794680822.25255,3483.1789551579504,42431734230.15089,0.9995568348474042,118591430910.2776,226817845962.68103,1.3647919399812138,-0.02130853286831491,-0.05775043773575461,-0.013194229754226572,-0.027290772641213306,0.25746921418241614,49.103594645492066,0.25746921418241614,0.012223856633709576,0.029203323352005924,0.7327118793666715,0.15117319202122656,0.3139716054841412,0.25464479355264547,0.22468648560106394,0.1631132478676205,11.771360360606188
2025-08-03,112554.90232221723,33543439044.09785,3397.4855484143177,28164675444.895985,0.9997523208388738,68663182357.183716,130371296846.17755,0.7768115879801634,-0.006002606811719935,-0.02460206835389167,-0.015138338727571901,-0.03714715175491375,0.13554856205440552,17.97725999698191,0.13554856205440552,0.011592441791531552,0.0289421931091785,1.28731178597422,0.1433644455640404,0.3111641345469214,0.4473890122549081,0.2479165601611096,0.273676211155128,34.55940120523239
2025-08-04,114199.10966460757,24689273719.085533,3497.573127822404,18338718249.174084,1.0000266512366076,53740436415.015396,96768428383.27501,0.5956028600756769,0.014608047348158903,0.02945930982835221,-0.0042343641106253145,-0.017631065420431358,0.111044235268203,11.721306944147495,0.111044235268203,0.012217027898406223,0.02814654654129487,1.678968299286947,0.15108874062882155,0.30260995640406935,0.5835043050249312,0.2807452311553068,0.35193908963326986,50.69009830621562
2025-08-05,115138.68613070177,32488023582.82734,3715.7090148550706,28536476594.95387,0.9999181073304267,70469500029.58426,131494000207.36546,0.853120260236019,0.00822752882096589,0.06236778447817004,0.005610989785801619,0.022408341984210194,0.1809919171452881,29.578945629574733,0.1809919171452881,0.013026502896502567,0.039876908314560866,1.172166310476598,0.16109956806164172,0.42872575748837105,0.40737165118529195,0.30881684892438316,0.25559462657974497,30.83262077544312
2025-08-06,114128.35408881678,37316213251.97167,3612.442432236669,29411744198.367584,0.9999170725091329,72886493030.21014,139614450480.5494,0.9313999139171595,-0.00877491376563122,-0.02779189172390817,0.004686887467831191,0.021345067527538026,0.19585985577859427,33.374729406616055,0.19585985577859427,0.013127444539943361,0.040995724426074166,1.0736515125310924,0.1623479196174618,0.4407544052740768,0.37313407282584526,0.3168815119279819,0.2363795700926255,26.872221388157946
2025-08-07,115022.09576830892,32052509631.058872,3684.0459195726726,23256150904.877857,1.0001797713784089,61739486448.437065,117048146984.3738,0.8144819188087177,0.007831022243575125,0.019821350424031436,0.0024278790996365984,0.018132414392764435,0.17033527439404755,26.85830542042902,0.17033527439404755,0.013893625128422836,0.04203313100271644,1.2277728321947181,0.17182332240529657,0.4519078005394758,0.4266969980806237,0.3188951765506218,0.26792526889139934,33.374079255601316
2025-08-08,117463.47451085235,38289687095.00489,3911.2609462690816,31981627910.70641,1.0001389419384314,81280526670.10367,151551841675.81497,1.0676252186123725,0.02122530220159735,0.061675405697104946,0.006760470226513752,0.01790162146574274,0.22283282283741565,40.260926162310966,0.22283282283741565,0.014856650340660749,0.04672055650505189,0.9366574017821815,0.18373311484587956,0.5023033837002012,0.32552349350817705,0.32108592964199173,0.21196236309472138,21.839611065178286
2025-08-09,116688.36663186055,33017415812.97353,4012.97697001236,37861934037.3479,1.000030992245778,85135943524.34077,156015293374.6622,1.1833896382092741,-0.006598714044681042,0.026005941598016946,0.007485870133497145,0.03583423257305111,0.2525885506024964,47.85756154737616,0.2525885506024964,0.011665259375543933,0.036340949258526725,0.8450295005825095,0.14426498513516633,0.39070985332679997,0.2936793694510914,0.3057249461788159,0.18820838357013017,16.94369800773619
2025-08-10,116510.08393213755,27638785406.21056,4265.563258333516,37686735734.66866,1.000168794164386,75896934724.78142,141222455865.66064,1.0587359061227861,-0.0015278532459491734,0.06294237176257167,0.004366244970322379,0.05020790635256452,0.23128475868459988,42.4187048406187,0.23128475868459988,0.011112289789843709,0.0329402114949551,0.9445217166010702,0.1374263760230117,0.3541477441932246,0.328256637162433,0.2815186449347337,0.20652534383413357,20.71899152587462
2025-08-11,119266.92516880555,37157754754.85189,4253.591618951185,26481154882.304214,1.0000602590857817,77280856718.19548,140919766355.3516,1.008766446464716,0.02366182517106208,-0.0028065787933029274,0.005178419293477288,0.028713911522428564,0.21413344700785797,38.03997607241424,0.21413344700785797,0.0128138057460552,0.03573811462735098,0.9913087535730442,0.15846912922957324,0.3842286403939339,0.3445168831147251,0.26824197814925427,0.2176825188639713,23.01858763591587
2025-08-12,118773.79960860992,61739781527.95854,4228.824213261163,43010572110.88258,0.9999829869476258,114150601504.14378,218900955142.98492,1.438417021394425,-0.004134637993707724,-0.005822704177729565,0.005999777977135061,0.018104362930513058,0.2967198313942753,59.12427469577713,0.2967198313942753,0.013343531705076838,0.034358174690557866,0.6952081975659512,0.16502028297109944,0.36939259066752983,0.24161086087249936,0.26367077407025913,0.1581223220714441,10.742684775998221
2025-08-13,120202.53485503166,46941089789.57991,4606.809427709522,52840297700.59488,0.9997296050669174,109742961906.89711,209524349397.0719,1.292012559047815,0.012029043872721079,0.08938305197530694,0.010518743683358478,0.026917923001424815,0.27255721951757306,52.9555614373651,0.27255721951757306,0.012150795396827799,0.03617433585124435,0.7739856853646161,0.1502696391799752,0.388918554495873,0.2689889854559665,0.2629335250174725,0.1741271895721521,14.041434768530065
2025-08-14,123560.99363577305,61818118105.53991,4763.652535322159,58870844448.59354,1.0002440820198915,138224640229.69952,258913602783.83298,1.4192065168821721,0.027939999641370283,0.03404592919977101,0.01194480184012788,0.03920209233244946,0.3029371965208493,60.71156761280096,0.3029371965208493,0.014409766388540095,0.03551505706257127,0.7046185903784384,0.17820647333416226,0.3818304975221413,0.24488132447827082,0.25536180074725967,0.16089364745613222,11.313880357069968
2025-08-15,118405.59579823953,73822008367.99681,4554.291501538621,66924319529.18441,1.0006696117747134,159491341399.24634,300237669296.42755,1.4740923265771224,-0.041723505823612395,-0.04394968613498573,-0.000584820769840344,0.026493098346697403,0.3038278803903404,60.93895914740908,0.3038278803903404,0.023365766827875438,0.044929449989646854,0.6783830996114896,0.28896588541890306,0.4830467880909828,0.23576350979799485,0.28266856570852833,0.16299470664930685,11.74692792822213
2025-08-16,117339.79190213277,44268714220.021,4430.532465017841,50038927770.639565,1.0006533939618045,114652990786.05931,208960632776.71988,0.9892099654327702,-0.009001296677927928,-0.027174157929717335,-0.007594934286723347,-0.012359304954977354,0.19009851592328644,31.90385971202302,0.19009851592328644,0.023519607665487278,0.04864508729387543,1.0109067074104963,0.2908684445851212,0.5229944541748595,0.3513279053589746,0.3230565550540806,0.23104721946584433,25.773175014328647
2025-08-17,117501.21653394958,23202714236.542347,4426.826913311333,21104759591.061535,1.0005920553104726,62503156014.74853,106810629842.35242,0.5176841230809014,0.0013757023870593077,-0.0008363671264720596,-0.016449700038160337,-0.023986737063725044,0.08773910162670437,5.771507824045175,0.08773910162670437,0.023492468067879288,0.04396735683703062,1.9316761394430193,0.2905328075007286,0.4727031046645733,0.6713297349078209,0.3897655013668209,0.41331915785056783,63.34109335909306
2025-08-18,117542.83687778088,20906566026.645443,4487.118013759226,28100356151.382523,1.0006410132241819,61957697486.42189,110964619664.44986,0.5492084388856828,0.0003542120248538616,0.013619484481446564,-0.002423794088671586,-0.004797013524914277,0.10707202570351436,10.707202097704453,0.10707202570351436,0.0213759459697515,0.043849717958482054,1.8207990052555316,0.26435764763546254,0.4714383421880551,0.6327957821496284,0.4250267856405661,0.39025006662239975,58.586342061510024
2025-08-19,116256.41276740946,47337926940.98573,4317.2757573282315,43935703176.22011,1.000442851117242,101225227953.01988,192498858070.2257,0.9708782667447081,-0.010944300346511282,-0.03785107855647951,-0.003071461978199371,-0.008355987067168336,0.189868899985243,31.845238777805346,0.189868899985243,0.02164886103936348,0.04713699630778596,1.029994185943358,0.2677328052031783,0.5067806232210564,0.35796151833470846,0.4209840119251669,0.23351318012753136,26.281432125108477
2025-08-20,112778.34483555844,46156885037.403885,4074.495786100515,41626342123.38552,0.9998945359369547,98286596936.19408,186069824096.98346,0.9545847757083487,-0.029917213588978364,-0.05623452956777586,-0.013502433970211928,-0.026822041214269603,0.17545314543008,28.16489756683753,0.17545314543008,0.022626276313271056,0.033187253483629296,1.0475747967834026,0.2798205604276168,0.356803749089349,0.3640714384055584,0.37723994710766995,0.23184037127544066,25.936650877272637
2025-08-21,114252.39755195397,42166369117.006935,4330.491598768078,39857177022.84433,1.0000788444692659,96954023787.20813,178977569927.0594,0.9753395672887294,0.01307035245591548,0.06282883235291381,-0.009263720493191388,-0.010418925257113854,0.18725261539581992,31.177301490358587,0.18725261539581992,0.01900545608441941,0.04133576379699443,1.0252828945481263,0.23504165241743505,0.4444102462867169,0.3563241682950966,0.3429811767696793,0.2291930668621908,25.39101715596559
2025-08-22,112414.39987336512,32048202090.65466,4224.438592580698,21703206731.83165,0.9997761693543452,78272330217.08852,132023739039.57483,0.8278789848591038,-0.016087169442138394,-0.024489830719807704,-0.010978010191733759,-0.005965175978223251,0.15854788079316245,23.848984592078857,0.15854788079316245,0.013866829200694517,0.039505504945137444,1.207904549317241,0.17149193550758957,0.42473271495774817,0.4197920263802142,0.32812732078848716,0.26292984352178095,32.34447626763575
